"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2016-06-04 17:00","대구","한화",8,7,"삼성","승","패","정규시즌"
"2016-06-04 17:00","수원","LG",13,4,"KT","승","패","정규시즌"
"2016-06-05 17:00","잠실","SK",0,7,"두산","패","승","정규시즌"
"2016-06-05 17:00","대구","한화",6,5,"삼성","승","패","정규시즌"
"2016-06-05 17:00","광주","넥센",4,3,"기아","승","패","정규시즌"
"2016-06-05 17:00","사직","NC",14,7,"롯데","승","패","정규시즌"
"2016-06-05 17:00","수원","LG",2,10,"KT","패","승","정규시즌"
"2016-06-07 18:30","잠실","삼성",8,5,"LG","승","패","정규시즌"
"2016-06-07 18:30","문학","롯데",9,6,"SK","승","패","정규시즌"
"2016-06-07 18:30","대전","기아",3,5,"한화","패","승","정규시즌"
"2016-06-07 18:30","마산","넥센",1,5,"NC","패","승","정규시즌"
"2016-06-07 18:30","수원","두산",9,1,"KT","승","패","정규시즌"
"2016-06-08 18:30","잠실","삼성",6,12,"LG","패","승","정규시즌"
"2016-06-08 18:30","문학","롯데",3,2,"SK","승","패","정규시즌"
"2016-06-08 18:30","대전","기아",3,5,"한화","패","승","정규시즌"
"2016-06-08 18:30","마산","넥센",3,7,"NC","패","승","정규시즌"
"2016-06-08 18:30","수원","두산",4,5,"KT","패","승","정규시즌"
"2016-06-09 18:30","잠실","삼성",4,10,"LG","패","승","정규시즌"
"2016-06-09 18:30","문학","롯데",5,6,"SK","패","승","정규시즌"
"2016-06-09 18:30","대전","기아",12,1,"한화","승","패","정규시즌"
"2016-06-09 18:30","마산","넥센",4,16,"NC","패","승","정규시즌"
"2016-06-09 18:30","수원","두산",7,4,"KT","승","패","정규시즌"
"2016-06-10 18:30","고척","KT",6,4,"넥센","승","패","정규시즌"
"2016-06-10 18:30","잠실","롯데",3,5,"두산","패","승","정규시즌"
"2016-06-10 18:30","문학","NC",6,2,"SK","승","패","정규시즌"
"2016-06-10 18:30","대전","LG",1,2,"한화","패","승","정규시즌"
"2016-06-10 18:30","광주","삼성",0,4,"기아","패","승","정규시즌"
