"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2017-04-23 14:00","대구","NC",6,3,"삼성","승","패","정규시즌"
"2017-04-23 14:00","수원","한화",14,1,"KT","승","패","정규시즌"
"2017-04-25 18:30","고척","두산",9,13,"넥센","패","승","정규시즌"
"2017-04-25 18:30","잠실","SK",8,3,"LG","승","패","정규시즌"
"2017-04-25 18:30","광주","삼성",3,11,"기아","패","승","정규시즌"
"2017-04-25 18:30","사직","한화",2,4,"롯데","패","승","정규시즌"
"2017-04-25 18:30","마산","KT",1,2,"NC","패","승","정규시즌"
"2017-04-26 18:30","고척","두산",4,3,"넥센","승","패","정규시즌"
"2017-04-26 18:30","잠실","SK",0,9,"LG","패","승","정규시즌"
"2017-04-26 18:30","광주","삼성",0,7,"기아","패","승","정규시즌"
"2017-04-26 18:30","사직","한화",2,8,"롯데","패","승","정규시즌"
"2017-04-26 18:30","마산","KT",4,11,"NC","패","승","정규시즌"
"2017-04-27 18:30","고척","두산",3,7,"넥센","패","승","정규시즌"
"2017-04-27 18:30","잠실","SK",2,4,"LG","패","승","정규시즌"
"2017-04-27 18:30","광주","삼성",9,16,"기아","패","승","정규시즌"
"2017-04-27 18:30","사직","한화",6,1,"롯데","승","패","정규시즌"
"2017-04-27 18:30","마산","KT",0,3,"NC","패","승","정규시즌"
"2017-04-28 18:30","잠실","롯데",0,2,"두산","패","승","정규시즌"
"2017-04-28 18:30","대전","넥센",13,2,"한화","승","패","정규시즌"
"2017-04-28 18:30","대구","SK",7,5,"삼성","승","패","정규시즌"
"2017-04-28 18:30","광주","NC",3,9,"기아","패","승","정규시즌"
"2017-04-28 18:30","수원","LG",2,1,"KT","승","패","정규시즌"
"2017-04-29 17:00","잠실","롯데",3,5,"두산","패","승","정규시즌"
"2017-04-29 17:00","대전","넥센",7,3,"한화","승","패","정규시즌"
"2017-04-29 17:00","대구","SK",5,12,"삼성","패","승","정규시즌"
"2017-04-29 17:00","광주","NC",8,6,"기아","승","패","정규시즌"
"2017-04-29 17:00","수원","LG",0,6,"KT","패","승","정규시즌"
"2017-04-30 14:00","잠실","롯데",6,0,"두산","승","패","정규시즌"
"2017-04-30 14:00","대전","넥센",5,4,"한화","승","패","정규시즌"
"2017-04-30 14:00","대구","SK",13,2,"삼성","승","패","정규시즌"
"2017-04-30 14:00","광주","NC",12,1,"기아","승","패","정규시즌"
"2017-04-30 14:00","수원","LG",7,5,"KT","승","패","정규시즌"
"2017-05-02 18:30","고척","기아",9,3,"넥센","승","패","정규시즌"
"2017-05-02 18:30","잠실","NC",2,1,"LG","승","패","정규시즌"
"2017-05-02 18:30","문학","한화",6,5,"SK","승","패","정규시즌"
"2017-05-02 18:30","대구","두산",5,6,"삼성","패","승","정규시즌"
"2017-05-02 18:30","수원","롯데",9,0,"KT","승","패","정규시즌"
"2017-05-03 14:00","고척","기아",2,1,"넥센","승","패","정규시즌"
"2017-05-03 14:00","잠실","NC",0,13,"LG","패","승","정규시즌"
"2017-05-03 14:00","문학","한화",9,8,"SK","승","패","정규시즌"
"2017-05-03 14:00","대구","두산",10,4,"삼성","승","패","정규시즌"
"2017-05-03 14:00","수원","롯데",2,8,"KT","패","승","정규시즌"
"2017-05-04 18:30","고척","기아",1,9,"넥센","패","승","정규시즌"
"2017-05-04 18:30","잠실","NC",3,4,"LG","패","승","정규시즌"
"2017-05-04 18:30","문학","한화",2,6,"SK","패","승","정규시즌"
"2017-05-04 18:30","대구","두산",17,2,"삼성","승","패","정규시즌"
"2017-05-04 18:30","수원","롯데",3,2,"KT","승","패","정규시즌"
"2017-05-05 14:00","고척","SK",3,5,"넥센","패","승","정규시즌"
"2017-05-05 14:00","잠실","LG",3,1,"두산","승","패","정규시즌"
"2017-05-05 14:00","대전","KT",1,13,"한화","패","승","정규시즌"
"2017-05-05 14:00","사직","기아",5,3,"롯데","승","패","정규시즌"
"2017-05-05 14:00","마산","삼성",2,7,"NC","패","승","정규시즌"
"2017-05-06 17:00","고척","SK",13,5,"넥센","승","패","정규시즌"
"2017-05-06 17:00","잠실","LG",7,5,"두산","승","패","정규시즌"
"2017-05-06 17:00","대전","KT",3,5,"한화","패","승","정규시즌"
"2017-05-06 17:00","사직","기아",3,0,"롯데","승","패","정규시즌"
"2017-05-06 17:00","마산","삼성",12,1,"NC","승","패","정규시즌"
"2017-05-07 14:00","고척","SK",6,6,"넥센","무","무","정규시즌"
"2017-05-07 14:00","잠실","LG",10,4,"두산","승","패","정규시즌"
"2017-05-07 14:00","대전","KT",10,0,"한화","승","패","정규시즌"
"2017-05-07 14:00","사직","기아",5,3,"롯데","승","패","정규시즌"
"2017-05-07 14:00","마산","삼성",3,13,"NC","패","승","정규시즌"
"2017-05-09 18:30","광주","KT",4,9,"기아","패","승","정규시즌"
"2017-05-10 18:30","잠실","SK",0,6,"두산","패","승","정규시즌"
"2017-05-10 18:30","대전","롯데",8,1,"한화","승","패","정규시즌"
"2017-05-10 18:30","대구","LG",6,1,"삼성","승","패","정규시즌"
"2017-05-10 18:30","광주","KT",3,0,"기아","승","패","정규시즌"
"2017-05-10 18:30","마산","넥센",0,3,"NC","패","승","정규시즌"
"2017-05-11 18:30","잠실","SK",0,7,"두산","패","승","정규시즌"
"2017-05-11 18:30","대전","롯데",1,2,"한화","패","승","정규시즌"
"2017-05-11 18:30","대구","LG",8,5,"삼성","승","패","정규시즌"
"2017-05-11 18:30","광주","KT",4,2,"기아","승","패","정규시즌"
"2017-05-11 18:30","마산","넥센",2,1,"NC","승","패","정규시즌"
"2017-05-12 18:30","잠실","한화",5,3,"LG","승","패","정규시즌"
"2017-05-12 18:30","문학","기아",2,8,"SK","패","승","정규시즌"
"2017-05-12 18:30","대구","넥센",1,4,"삼성","패","승","정규시즌"
"2017-05-12 18:30","수원","NC",8,5,"KT","승","패","정규시즌"
"2017-05-13 17:00","잠실","한화",10,0,"LG","승","패","정규시즌"
"2017-05-13 17:00","문학","기아",5,3,"SK","승","패","정규시즌"
"2017-05-13 17:00","대구","넥센",5,4,"삼성","승","패","정규시즌"
"2017-05-13 17:00","사직","두산",9,4,"롯데","승","패","정규시즌"
"2017-05-13 17:00","수원","NC",2,5,"KT","패","승","정규시즌"
"2017-05-14 14:00","잠실","한화",1,4,"LG","패","승","정규시즌"
