"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2019-04-03 18:30","창원","키움",1,9,"NC","패","승","정규시즌"
"2019-04-03 18:30","대전","LG",7,0,"한화","승","패","정규시즌"
"2019-04-04 18:30","잠실","KT",4,5,"두산","패","승","정규시즌"
"2019-04-04 18:30","문학","롯데",6,7,"SK","패","승","정규시즌"
"2019-04-04 18:30","대구","기아",7,12,"삼성","패","승","정규시즌"
"2019-04-04 18:30","창원","키움",6,5,"NC","승","패","정규시즌"
"2019-04-04 18:30","대전","LG",1,2,"한화","패","승","정규시즌"
"2019-04-05 18:30","잠실","NC",7,3,"두산","승","패","정규시즌"
"2019-04-05 18:30","문학","삼성",0,3,"SK","패","승","정규시즌"
"2019-04-05 18:30","사직","한화",2,5,"롯데","패","승","정규시즌"
"2019-04-05 18:30","수원","LG",13,0,"KT","승","패","정규시즌"
"2019-04-05 18:30","광주","키움",4,6,"기아","패","승","정규시즌"
"2019-04-06 17:00","잠실","NC",6,5,"두산","승","패","정규시즌"
"2019-04-06 17:00","문학","삼성",1,2,"SK","패","승","정규시즌"
"2019-04-06 17:00","사직","한화",7,9,"롯데","패","승","정규시즌"
"2019-04-06 17:00","수원","LG",1,2,"KT","패","승","정규시즌"
"2019-04-06 17:00","광주","키움",14,4,"기아","승","패","정규시즌"
"2019-04-07 14:00","잠실","NC",5,3,"두산","승","패","정규시즌"
"2019-04-07 14:00","문학","삼성",2,3,"SK","패","승","정규시즌"
"2019-04-07 14:00","사직","한화",16,1,"롯데","승","패","정규시즌"
"2019-04-07 14:00","수원","LG",3,4,"KT","패","승","정규시즌"
"2019-04-09 18:30","고척","KT",3,7,"키움","패","승","정규시즌"
"2019-04-10 18:30","잠실","삼성",6,5,"LG","승","패","정규시즌"
"2019-04-10 18:30","사직","두산",3,1,"롯데","승","패","정규시즌"
"2019-04-10 18:30","광주","NC",1,2,"기아","패","승","정규시즌"
"2019-04-10 18:30","고척","KT",2,4,"키움","패","승","정규시즌"
"2019-04-10 18:30","대전","SK",8,3,"한화","승","패","정규시즌"
"2019-04-11 18:30","잠실","삼성",2,5,"LG","패","승","정규시즌"
"2019-04-11 18:30","사직","두산",5,1,"롯데","승","패","정규시즌"
"2019-04-11 18:30","광주","NC",4,2,"기아","승","패","정규시즌"
"2019-04-11 18:30","고척","KT",8,1,"키움","승","패","정규시즌"
"2019-04-11 18:30","대전","SK",1,0,"한화","승","패","정규시즌"
"2019-04-12 18:30","잠실","두산",0,3,"LG","패","승","정규시즌"
"2019-04-12 18:30","문학","기아",4,4,"SK","무","무","정규시즌"
"2019-04-12 18:30","대구","KT",0,5,"삼성","패","승","정규시즌"
"2019-04-12 18:30","고척","한화",3,5,"키움","패","승","정규시즌"
"2019-04-12 19:00","창원","롯데",1,2,"NC","패","승","정규시즌"
"2019-04-13 17:00","잠실","두산",2,5,"LG","패","승","정규시즌"
"2019-04-13 17:00","문학","기아",6,4,"SK","승","패","정규시즌"
"2019-04-13 17:00","대구","KT",5,3,"삼성","승","패","정규시즌"
"2019-04-13 17:00","창원","롯데",5,7,"NC","패","승","정규시즌"
"2019-04-13 17:00","고척","한화",3,5,"키움","패","승","정규시즌"
"2019-04-14 14:00","잠실","두산",8,0,"LG","승","패","정규시즌"
"2019-04-14 14:00","문학","기아",4,2,"SK","승","패","정규시즌"
"2019-04-14 14:00","대구","KT",12,14,"삼성","패","승","정규시즌"
"2019-04-14 14:00","창원","롯데",1,8,"NC","패","승","정규시즌"
"2019-04-14 14:00","고척","한화",3,2,"키움","승","패","정규시즌"
"2019-04-16 18:30","잠실","SK",3,8,"두산","패","승","정규시즌"
"2019-04-16 18:30","사직","기아",9,10,"롯데","패","승","정규시즌"
"2019-04-16 18:30","창원","LG",7,2,"NC","승","패","정규시즌"
"2019-04-16 18:30","수원","한화",2,4,"KT","패","승","정규시즌"
"2019-04-16 18:30","포항","키움",4,0,"삼성","승","패","정규시즌"
"2019-04-17 18:30","잠실","SK",3,12,"두산","패","승","정규시즌"
"2019-04-17 18:30","사직","기아",6,8,"롯데","패","승","정규시즌"
"2019-04-17 18:30","창원","LG",4,2,"NC","승","패","정규시즌"
"2019-04-17 18:30","수원","한화",8,5,"KT","승","패","정규시즌"
"2019-04-17 18:30","포항","키움",5,3,"삼성","승","패","정규시즌"
"2019-04-18 18:30","잠실","SK",4,3,"두산","승","패","정규시즌"
"2019-04-18 18:30","사직","기아",9,10,"롯데","패","승","정규시즌"
"2019-04-18 18:30","창원","LG",6,1,"NC","승","패","정규시즌"
"2019-04-18 18:30","수원","한화",5,6,"KT","패","승","정규시즌"
"2019-04-18 18:30","포항","키움",4,5,"삼성","패","승","정규시즌"
"2019-04-19 18:30","잠실","키움",13,3,"LG","승","패","정규시즌"
"2019-04-19 18:30","문학","NC",14,11,"SK","승","패","정규시즌"
"2019-04-19 18:30","사직","KT",6,5,"롯데","승","패","정규시즌"
"2019-04-19 18:30","광주","두산",8,6,"기아","승","패","정규시즌"
"2019-04-19 18:30","대전","삼성",3,4,"한화","패","승","정규시즌"
"2019-04-20 17:00","잠실","키움",7,3,"LG","승","패","정규시즌"
"2019-04-20 17:00","문학","NC",4,10,"SK","패","승","정규시즌"
"2019-04-20 17:00","사직","KT",4,5,"롯데","패","승","정규시즌"
"2019-04-20 17:00","광주","두산",10,1,"기아","승","패","정규시즌"
"2019-04-20 17:00","대전","삼성",5,12,"한화","패","승","정규시즌"
"2019-04-21 14:00","잠실","키움",3,5,"LG","패","승","정규시즌"
"2019-04-21 14:00","문학","NC",1,4,"SK","패","승","정규시즌"
"2019-04-21 14:00","사직","KT",6,3,"롯데","승","패","정규시즌"
"2019-04-21 14:00","광주","두산",9,2,"기아","승","패","정규시즌"
"2019-04-21 14:00","대전","삼성",16,0,"한화","승","패","정규시즌"
"2019-04-23 18:30","잠실","기아",2,9,"LG","패","승","정규시즌"
"2019-04-23 18:30","수원","NC",4,3,"KT","승","패","정규시즌"
"2019-04-23 18:30","고척","두산",9,3,"키움","승","패","정규시즌"
"2019-04-24 18:30","잠실","기아",3,10,"LG","패","승","정규시즌"
"2019-04-24 18:30","대구","SK",9,8,"삼성","승","패","정규시즌"
"2019-04-24 18:30","수원","NC",10,2,"KT","승","패","정규시즌"
"2019-04-24 18:30","고척","두산",3,8,"키움","패","승","정규시즌"
"2019-04-24 18:30","대전","롯데",4,5,"한화","패","승","정규시즌"
"2019-04-25 18:30","대구","SK",4,3,"삼성","승","패","정규시즌"
"2019-04-25 18:30","고척","두산",6,9,"키움","패","승","정규시즌"
"2019-04-26 18:30","잠실","롯데",8,11,"두산","패","승","정규시즌"
"2019-04-26 18:30","수원","SK",2,0,"KT","승","패","정규시즌"
"2019-04-26 18:30","고척","기아",4,8,"키움","패","승","정규시즌"
"2019-04-27 17:00","잠실","롯데",0,7,"두산","패","승","정규시즌"
"2019-04-27 17:00","대구","LG",8,0,"삼성","승","패","정규시즌"
"2019-04-27 17:00","창원","한화",1,15,"NC","패","승","정규시즌"
"2019-04-27 17:00","수원","SK",2,1,"KT","승","패","정규시즌"
"2019-04-27 17:00","고척","기아",6,4,"키움","승","패","정규시즌"
"2019-04-28 14:00","잠실","롯데",2,9,"두산","패","승","정규시즌"
"2019-04-28 14:00","대구","LG",2,1,"삼성","승","패","정규시즌"
"2019-04-28 14:00","창원","한화",4,10,"NC","패","승","정규시즌"
"2019-04-28 14:00","수원","SK",3,0,"KT","승","패","정규시즌"
"2019-04-28 14:00","고척","기아",5,13,"키움","패","승","정규시즌"
"2019-04-30 18:30","잠실","KT",9,10,"LG","패","승","정규시즌"
"2019-04-30 18:30","문학","키움",15,5,"SK","승","패","정규시즌"
"2019-04-30 18:30","사직","NC",1,6,"롯데","패","승","정규시즌"
"2019-04-30 18:30","광주","삼성",0,8,"기아","패","승","정규시즌"
"2019-04-30 18:30","대전","두산",1,2,"한화","패","승","정규시즌"
"2019-05-01 18:30","잠실","KT",2,3,"LG","패","승","정규시즌"
"2019-05-01 18:30","문학","키움",0,2,"SK","패","승","정규시즌"
"2019-05-01 18:30","사직","NC",9,5,"롯데","승","패","정규시즌"
"2019-05-01 18:30","광주","삼성",10,2,"기아","승","패","정규시즌"
"2019-05-01 18:30","대전","두산",1,4,"한화","패","승","정규시즌"
"2019-05-02 18:30","잠실","KT",4,5,"LG","패","승","정규시즌"
"2019-05-02 18:30","문학","키움",10,8,"SK","승","패","정규시즌"
"2019-05-02 18:30","사직","NC",7,6,"롯데","승","패","정규시즌"
"2019-05-02 18:30","광주","삼성",1,8,"기아","패","승","정규시즌"
"2019-05-02 18:30","대전","두산",5,4,"한화","승","패","정규시즌"
"2019-05-03 18:30","잠실","LG",2,7,"두산","패","승","정규시즌"
"2019-05-03 18:30","사직","SK",11,7,"롯데","승","패","정규시즌"
"2019-05-03 18:30","고척","삼성",3,8,"키움","패","승","정규시즌"
"2019-05-03 18:30","대전","KT",5,4,"한화","승","패","정규시즌"
"2019-05-03 19:00","창원","기아",8,4,"NC","승","패","정규시즌"
"2019-05-04 14:00","잠실","LG",2,3,"두산","패","승","정규시즌"
"2019-05-04 14:00","사직","SK",10,4,"롯데","승","패","정규시즌"
"2019-05-04 14:00","고척","삼성",3,1,"키움","승","패","정규시즌"
"2019-05-04 17:00","창원","기아",1,4,"NC","패","승","정규시즌"
"2019-05-04 17:00","대전","KT",9,10,"한화","패","승","정규시즌"
"2019-05-05 14:00","잠실","LG",2,11,"두산","패","승","정규시즌"
"2019-05-05 14:00","사직","SK",4,3,"롯데","승","패","정규시즌"
"2019-05-05 14:00","창원","기아",3,10,"NC","패","승","정규시즌"
"2019-05-05 14:00","고척","삼성",2,12,"키움","패","승","정규시즌"
"2019-05-05 14:00","대전","KT",4,6,"한화","패","승","정규시즌"
"2019-05-07 18:30","잠실","기아",3,4,"두산","패","승","정규시즌"
"2019-05-07 18:30","문학","한화",2,11,"SK","패","승","정규시즌"
"2019-05-07 18:30","대구","NC",3,6,"삼성","패","승","정규시즌"
"2019-05-07 18:30","수원","롯데",2,7,"KT","패","승","정규시즌"
"2019-05-07 18:30","고척","LG",12,10,"키움","승","패","정규시즌"
"2019-05-08 18:30","잠실","기아",0,1,"두산","패","승","정규시즌"
"2019-05-08 18:30","문학","한화",2,17,"SK","패","승","정규시즌"
"2019-05-08 18:30","대구","NC",0,2,"삼성","패","승","정규시즌"
"2019-05-08 18:30","수원","롯데",4,5,"KT","패","승","정규시즌"
"2019-05-08 18:30","고척","LG",0,6,"키움","패","승","정규시즌"
"2019-05-09 18:30","잠실","기아",5,3,"두산","승","패","정규시즌"
"2019-05-09 18:30","문학","한화",6,1,"SK","승","패","정규시즌"
"2019-05-09 18:30","대구","NC",4,6,"삼성","패","승","정규시즌"
"2019-05-09 18:30","수원","롯데",13,6,"KT","승","패","정규시즌"
"2019-05-09 18:30","고척","LG",1,2,"키움","패","승","정규시즌"
"2019-05-10 18:30","잠실","한화",5,2,"LG","승","패","정규시즌"
"2019-05-10 18:30","대구","롯데",12,5,"삼성","승","패","정규시즌"
"2019-05-10 18:30","수원","키움",6,7,"KT","패","승","정규시즌"
"2019-05-10 18:30","광주","SK",4,1,"기아","승","패","정규시즌"
"2019-05-10 19:00","창원","두산",11,12,"NC","패","승","정규시즌"
"2019-05-11 17:00","잠실","한화",4,6,"LG","패","승","정규시즌"
"2019-05-11 17:00","대구","롯데",2,9,"삼성","패","승","정규시즌"
"2019-05-11 17:00","창원","두산",12,0,"NC","승","패","정규시즌"
"2019-05-11 17:00","수원","키움",6,2,"KT","승","패","정규시즌"
"2019-05-11 17:00","광주","SK",10,3,"기아","승","패","정규시즌"
"2019-05-12 14:00","잠실","한화",0,2,"LG","패","승","정규시즌"
"2019-05-12 14:00","대구","롯데",10,9,"삼성","승","패","정규시즌"
"2019-05-12 14:00","창원","두산",3,2,"NC","승","패","정규시즌"
"2019-05-12 14:00","수원","키움",3,9,"KT","패","승","정규시즌"
"2019-05-12 14:00","광주","SK",4,3,"기아","승","패","정규시즌"
"2019-05-14 18:30","잠실","삼성",4,3,"두산","승","패","정규시즌"
"2019-05-14 18:30","사직","LG",0,4,"롯데","패","승","정규시즌"
"2019-05-14 18:30","창원","SK",2,8,"NC","패","승","정규시즌"
"2019-05-14 18:30","광주","KT",6,1,"기아","승","패","정규시즌"
"2019-05-14 18:30","대전","키움",3,7,"한화","패","승","정규시즌"
"2019-05-15 18:30","잠실","삼성",1,3,"두산","패","승","정규시즌"
"2019-05-15 18:30","사직","LG",4,8,"롯데","패","승","정규시즌"
"2019-05-15 18:30","창원","SK",7,3,"NC","승","패","정규시즌"
"2019-05-15 18:30","광주","KT",7,4,"기아","승","패","정규시즌"
"2019-05-15 18:30","대전","키움",4,5,"한화","패","승","정규시즌"
"2019-05-16 18:30","잠실","삼성",1,4,"두산","패","승","정규시즌"
"2019-05-16 18:30","사직","LG",3,2,"롯데","승","패","정규시즌"
"2019-05-16 18:30","창원","SK",2,5,"NC","패","승","정규시즌"
"2019-05-16 18:30","광주","KT",6,3,"기아","승","패","정규시즌"
"2019-05-16 18:30","대전","키움",6,15,"한화","패","승","정규시즌"
"2019-05-17 18:30","잠실","NC",13,2,"LG","승","패","정규시즌"
"2019-05-17 18:30","문학","두산",3,1,"SK","승","패","정규시즌"
"2019-05-17 18:30","수원","삼성",14,3,"KT","승","패","정규시즌"
"2019-05-17 18:30","고척","롯데",0,7,"키움","패","승","정규시즌"
"2019-05-17 18:30","대전","기아",5,2,"한화","승","패","정규시즌"
"2019-05-18 17:00","잠실","NC",9,3,"LG","승","패","정규시즌"
"2019-05-18 17:00","문학","두산",10,5,"SK","승","패","정규시즌"
"2019-05-18 17:00","수원","삼성",0,2,"KT","패","승","정규시즌"
"2019-05-18 17:00","고척","롯데",1,13,"키움","패","승","정규시즌"
"2019-05-18 17:00","대전","기아",2,5,"한화","패","승","정규시즌"
"2019-05-19 14:00","고척","롯데",3,9,"키움","패","승","정규시즌"
"2019-05-19 14:00","대전","기아",5,0,"한화","승","패","정규시즌"
"2019-05-21 18:30","잠실","SK",4,2,"LG","승","패","정규시즌"
"2019-05-21 18:30","대구","한화",3,9,"삼성","패","승","정규시즌"
"2019-05-21 18:30","수원","두산",7,12,"KT","패","승","정규시즌"
"2019-05-21 18:30","광주","롯데",6,10,"기아","패","승","정규시즌"
"2019-05-21 18:30","고척","NC",3,1,"키움","승","패","정규시즌"
"2019-05-22 18:30","잠실","SK",2,0,"LG","승","패","정규시즌"
"2019-05-22 18:30","대구","한화",5,6,"삼성","패","승","정규시즌"
"2019-05-22 18:30","수원","두산",1,3,"KT","패","승","정규시즌"
"2019-05-22 18:30","광주","롯데",5,6,"기아","패","승","정규시즌"
"2019-05-22 18:30","고척","NC",2,4,"키움","패","승","정규시즌"
"2019-05-23 18:30","잠실","SK",1,2,"LG","패","승","정규시즌"
"2019-05-23 18:30","대구","한화",1,2,"삼성","패","승","정규시즌"
"2019-05-23 18:30","수원","두산",2,3,"KT","패","승","정규시즌"
"2019-05-23 18:30","광주","롯데",1,3,"기아","패","승","정규시즌"
"2019-05-23 18:30","고척","NC",4,2,"키움","승","패","정규시즌"
"2019-05-24 18:30","잠실","한화",4,3,"두산","승","패","정규시즌"
"2019-05-24 18:30","사직","LG",5,8,"롯데","패","승","정규시즌"
"2019-05-24 18:30","대구","키움",10,5,"삼성","승","패","정규시즌"
"2019-05-24 18:30","광주","KT",5,7,"기아","패","승","정규시즌"
"2019-05-24 19:00","창원","SK",4,2,"NC","승","패","정규시즌"
"2019-05-25 17:00","잠실","한화",4,7,"두산","패","승","정규시즌"
"2019-05-25 17:00","사직","LG",6,5,"롯데","승","패","정규시즌"
"2019-05-25 17:00","대구","키움",9,10,"삼성","패","승","정규시즌"
"2019-05-25 17:00","창원","SK",7,10,"NC","패","승","정규시즌"
"2019-05-25 17:00","광주","KT",3,10,"기아","패","승","정규시즌"
"2019-05-26 14:00","잠실","한화",1,2,"두산","패","승","정규시즌"
"2019-05-26 14:00","사직","LG",11,2,"롯데","승","패","정규시즌"
"2019-05-26 14:00","대구","키움",3,4,"삼성","패","승","정규시즌"
"2019-05-26 14:00","창원","SK",2,1,"NC","승","패","정규시즌"
"2019-05-26 14:00","광주","KT",5,17,"기아","패","승","정규시즌"
"2019-05-28 18:30","잠실","삼성",1,4,"두산","패","승","정규시즌"
"2019-05-28 18:30","문학","KT",0,1,"SK","패","승","정규시즌"
"2019-05-28 18:30","창원","롯데",9,4,"NC","승","패","정규시즌"
"2019-05-28 18:30","고척","LG",0,5,"키움","패","승","정규시즌"
"2019-05-28 18:30","대전","기아",0,2,"한화","패","승","정규시즌"
"2019-05-29 18:30","잠실","삼성",2,3,"두산","패","승","정규시즌"
"2019-05-29 18:30","문학","KT",8,6,"SK","승","패","정규시즌"
"2019-05-29 18:30","창원","롯데",6,8,"NC","패","승","정규시즌"
"2019-05-29 18:30","고척","LG",4,2,"키움","승","패","정규시즌"
"2019-05-29 18:30","대전","기아",3,1,"한화","승","패","정규시즌"
"2019-05-30 18:30","잠실","삼성",2,1,"두산","승","패","정규시즌"
"2019-05-30 18:30","문학","KT",2,3,"SK","패","승","정규시즌"
"2019-05-30 18:30","창원","롯데",10,2,"NC","승","패","정규시즌"
"2019-05-30 18:30","고척","LG",6,3,"키움","승","패","정규시즌"
"2019-05-30 18:30","대전","기아",3,2,"한화","승","패","정규시즌"
"2019-05-31 18:30","잠실","NC",2,3,"LG","패","승","정규시즌"
"2019-05-31 18:30","문학","한화",1,2,"SK","패","승","정규시즌"
"2019-05-31 18:30","사직","삼성",1,6,"롯데","패","승","정규시즌"
"2019-05-31 18:30","수원","두산",2,3,"KT","패","승","정규시즌"
"2019-05-31 18:30","광주","키움",2,3,"기아","패","승","정규시즌"
"2019-06-01 17:00","잠실","NC",1,5,"LG","패","승","정규시즌"
"2019-06-01 17:00","문학","한화",6,0,"SK","승","패","정규시즌"
"2019-06-01 17:00","사직","삼성",2,5,"롯데","패","승","정규시즌"
"2019-06-01 17:00","수원","두산",3,13,"KT","패","승","정규시즌"
"2019-06-01 17:00","광주","키움",4,0,"기아","승","패","정규시즌"
"2019-06-02 17:00","잠실","NC",4,1,"LG","승","패","정규시즌"
"2019-06-02 17:00","문학","한화",2,5,"SK","패","승","정규시즌"
"2019-06-02 17:00","사직","삼성",8,3,"롯데","승","패","정규시즌"
"2019-06-02 17:00","수원","두산",7,4,"KT","승","패","정규시즌"
"2019-06-02 17:00","광주","키움",6,5,"기아","승","패","정규시즌"
"2019-06-04 18:30","잠실","KT",4,8,"LG","패","승","정규시즌"
"2019-06-04 18:30","대구","NC",1,3,"삼성","패","승","정규시즌"
"2019-06-04 18:30","광주","두산",7,2,"기아","승","패","정규시즌"
"2019-06-04 18:30","고척","SK",2,1,"키움","승","패","정규시즌"
"2019-06-04 18:30","울산","한화",2,3,"롯데","패","승","정규시즌"
"2019-06-05 18:30","잠실","KT",2,9,"LG","패","승","정규시즌"
"2019-06-05 18:30","대구","NC",3,4,"삼성","패","승","정규시즌"
"2019-06-05 18:30","광주","두산",5,4,"기아","승","패","정규시즌"
"2019-06-05 18:30","고척","SK",6,2,"키움","승","패","정규시즌"
"2019-06-05 18:30","울산","한화",6,3,"롯데","승","패","정규시즌"
"2019-06-06 14:00","잠실","KT",7,8,"LG","패","승","정규시즌"
"2019-06-06 14:00","광주","두산",3,12,"기아","패","승","정규시즌"
"2019-06-06 14:00","울산","한화",4,3,"롯데","승","패","정규시즌"
"2019-06-06 17:00","대구","NC",0,6,"삼성","패","승","정규시즌"
"2019-06-06 17:00","고척","SK",2,6,"키움","패","승","정규시즌"
"2019-06-07 18:30","잠실","키움",1,7,"두산","패","승","정규시즌"
"2019-06-07 18:30","문학","삼성",2,4,"SK","패","승","정규시즌"
"2019-06-07 18:30","수원","롯데",1,2,"KT","패","승","정규시즌"
"2019-06-07 18:30","대전","LG",2,3,"한화","패","승","정규시즌"
"2019-06-07 19:00","창원","기아",1,2,"NC","패","승","정규시즌"
"2019-06-08 17:00","잠실","키움",5,4,"두산","승","패","정규시즌"
"2019-06-08 17:00","문학","삼성",0,8,"SK","패","승","정규시즌"
"2019-06-08 17:00","창원","기아",4,5,"NC","패","승","정규시즌"
"2019-06-08 17:00","수원","롯데",2,6,"KT","패","승","정규시즌"
"2019-06-08 17:00","대전","LG",3,2,"한화","승","패","정규시즌"
"2019-06-09 17:00","잠실","키움",4,0,"두산","승","패","정규시즌"
"2019-06-09 17:00","문학","삼성",9,0,"SK","승","패","정규시즌"
"2019-06-09 17:00","창원","기아",3,4,"NC","패","승","정규시즌"
"2019-06-09 17:00","수원","롯데",0,2,"KT","패","승","정규시즌"
"2019-06-09 17:00","대전","LG",3,1,"한화","승","패","정규시즌"
"2019-06-11 18:30","잠실","롯데",1,1,"LG","무","무","정규시즌"
"2019-06-11 18:30","창원","키움",9,8,"NC","승","패","정규시즌"
"2019-06-11 18:30","수원","SK",13,1,"KT","승","패","정규시즌"
"2019-06-11 18:30","광주","삼성",1,7,"기아","패","승","정규시즌"
"2019-06-11 18:30","대전","두산",1,4,"한화","패","승","정규시즌"
"2019-06-12 18:30","잠실","롯데",3,4,"LG","패","승","정규시즌"
"2019-06-12 18:30","창원","키움",5,4,"NC","승","패","정규시즌"
"2019-06-12 18:30","수원","SK",6,3,"KT","승","패","정규시즌"
