"Date","구장","원정팀","원정팀점수","홈팀점수","홈팀","원정팀결과","홈팀결과","비고"
"2015-03-14 13:00","포항","SK",4,11,"삼성","패","승","시범경기"
"2015-03-15 13:00","목동","롯데",1,2,"넥센","패","승","시범경기"
"2015-03-15 13:00","광주","LG",11,1,"기아","승","패","시범경기"
"2015-03-15 13:00","마산","한화",1,2,"NC","패","승","시범경기"
"2015-03-15 13:00","수원","두산",6,4,"KT","승","패","시범경기"
"2015-03-15 13:00","포항","SK",9,3,"삼성","승","패","시범경기"
"2015-03-17 13:00","잠실","NC",5,4,"두산","승","패","시범경기"
"2015-03-17 13:00","대전","넥센",10,8,"한화","승","패","시범경기"
"2015-03-17 13:00","광주","SK",7,2,"기아","승","패","시범경기"
"2015-03-17 13:00","수원","LG",4,5,"KT","패","승","시범경기"
"2015-03-17 13:00","울산","삼성",3,5,"롯데","패","승","시범경기"
"2015-03-18 13:00","잠실","NC",5,5,"두산","무","무","시범경기"
"2015-03-19 13:00","잠실","기아",3,4,"두산","패","승","시범경기"
"2015-03-19 13:00","목동","LG",10,2,"넥센","승","패","시범경기"
"2015-03-19 13:00","대전","롯데",12,0,"한화","승","패","시범경기"
"2015-03-19 13:00","마산","삼성",6,5,"NC","승","패","시범경기"
"2015-03-19 13:00","수원","SK",2,3,"KT","패","승","시범경기"
"2015-03-20 13:00","잠실","기아",2,2,"두산","무","무","시범경기"
"2015-03-20 13:00","목동","LG",2,4,"넥센","패","승","시범경기"
"2015-03-20 13:00","문학","SK",8,4,"KT","승","패","시범경기"
"2015-03-20 13:00","대전","롯데",13,2,"한화","승","패","시범경기"
"2015-03-20 13:00","마산","삼성",2,3,"NC","패","승","시범경기"
"2015-03-21 13:00","잠실","두산",5,4,"LG","승","패","시범경기"
"2015-03-21 13:00","문학","넥센",1,1,"SK","무","무","시범경기"
"2015-03-21 13:00","대구","한화",3,9,"삼성","패","승","시범경기"
"2015-03-21 13:00","사직","NC",4,13,"롯데","패","승","시범경기"
"2015-03-21 13:00","수원","기아",4,3,"KT","승","패","시범경기"
"2015-03-22 13:00","잠실","두산",7,10,"LG","패","승","시범경기"
"2015-03-22 13:00","문학","넥센",1,1,"SK","무","무","시범경기"
"2015-03-22 13:00","대구","한화",2,1,"삼성","승","패","시범경기"
"2015-03-22 13:00","사직","NC",7,2,"롯데","승","패","시범경기"
"2015-03-22 13:00","수원","기아",8,2,"KT","승","패","시범경기"
"2015-03-28 14:00","잠실","NC",4,9,"두산","패","승","정규시즌"
"2015-03-28 14:00","목동","한화",4,5,"넥센","패","승","정규시즌"
"2015-03-28 14:00","대구","SK",1,6,"삼성","패","승","정규시즌"
"2015-03-28 14:00","광주","LG",1,3,"기아","패","승","정규시즌"
"2015-03-28 14:00","사직","KT",9,12,"롯데","패","승","정규시즌"
"2015-03-29 14:00","잠실","NC",1,4,"두산","패","승","정규시즌"
"2015-03-29 14:00","목동","한화",5,3,"넥센","승","패","정규시즌"
"2015-03-29 14:00","대구","SK",7,3,"삼성","승","패","정규시즌"
"2015-03-29 14:00","광주","LG",6,7,"기아","패","승","정규시즌"
"2015-03-29 14:00","사직","KT",4,5,"롯데","패","승","정규시즌"
"2015-03-31 18:30","잠실","롯데",7,1,"LG","승","패","정규시즌"
"2015-03-31 18:30","수원","삼성",8,6,"KT","승","패","정규시즌"
"2015-04-01 18:30","잠실","롯데",2,3,"LG","패","승","정규시즌"
"2015-04-01 18:30","문학","기아",3,0,"SK","승","패","정규시즌"
"2015-04-01 18:30","대전","두산",6,3,"한화","승","패","정규시즌"
"2015-04-01 18:30","마산","넥센",3,10,"NC","패","승","정규시즌"
"2015-04-01 18:30","수원","삼성",5,1,"KT","승","패","정규시즌"
"2015-04-02 18:30","대전","두산",2,4,"한화","패","승","정규시즌"
"2015-04-03 18:30","잠실","삼성",7,3,"LG","승","패","정규시즌"
"2015-04-03 18:30","목동","SK",3,14,"넥센","패","승","정규시즌"
"2015-04-03 18:30","사직","두산",0,5,"롯데","패","승","정규시즌"
"2015-04-03 18:30","마산","한화",6,11,"NC","패","승","정규시즌"
"2015-04-03 18:30","수원","기아",5,0,"KT","승","패","정규시즌"
"2015-04-04 17:00","잠실","삼성",2,3,"LG","패","승","정규시즌"
"2015-04-04 17:00","목동","SK",10,4,"넥센","승","패","정규시즌"
"2015-04-04 17:00","수원","기아",10,2,"KT","승","패","정규시즌"
"2015-04-05 14:00","잠실","삼성",5,6,"LG","패","승","정규시즌"
"2015-04-05 14:00","사직","두산",4,16,"롯데","패","승","정규시즌"
"2015-04-05 14:00","마산","한화",2,9,"NC","패","승","정규시즌"
"2015-04-05 14:00","수원","기아",4,1,"KT","승","패","정규시즌"
"2015-04-05 17:00","목동","SK",13,7,"넥센","승","패","정규시즌"
"2015-04-07 18:30","잠실","넥센",17,4,"두산","승","패","정규시즌"
"2015-04-07 18:30","문학","KT",2,3,"SK","패","승","정규시즌"
"2015-04-07 18:30","대전","LG",3,4,"한화","패","승","정규시즌"
"2015-04-07 18:30","대구","롯데",1,3,"삼성","패","승","정규시즌"
"2015-04-07 18:30","광주","NC",5,3,"기아","승","패","정규시즌"
"2015-04-08 18:30","잠실","넥센",4,9,"두산","패","승","정규시즌"
"2015-04-08 18:30","문학","KT",1,2,"SK","패","승","정규시즌"
"2015-04-08 18:30","대전","LG",3,2,"한화","승","패","정규시즌"
"2015-04-08 18:30","대구","롯데",2,4,"삼성","패","승","정규시즌"
"2015-04-08 18:30","광주","NC",13,5,"기아","승","패","정규시즌"
"2015-04-09 18:30","잠실","넥센",0,1,"두산","패","승","정규시즌"
"2015-04-09 18:30","문학","KT",2,13,"SK","패","승","정규시즌"
"2015-04-09 18:30","대전","LG",4,5,"한화","패","승","정규시즌"
"2015-04-09 18:30","대구","롯데",4,5,"삼성","패","승","정규시즌"
"2015-04-09 18:30","광주","NC",4,2,"기아","승","패","정규시즌"
"2015-04-10 18:30","잠실","두산",2,5,"LG","패","승","정규시즌"
"2015-04-10 18:30","목동","KT",0,6,"넥센","패","승","정규시즌"
"2015-04-10 18:30","대구","기아",3,4,"삼성","패","승","정규시즌"
"2015-04-10 18:30","사직","한화",9,10,"롯데","패","승","정규시즌"
"2015-04-10 18:30","마산","SK",3,2,"NC","승","패","정규시즌"
"2015-04-11 17:00","잠실","두산",9,6,"LG","승","패","정규시즌"
"2015-04-11 17:00","목동","KT",6,4,"넥센","승","패","정규시즌"
"2015-04-11 17:00","대구","기아",2,5,"삼성","패","승","정규시즌"
"2015-04-11 17:00","사직","한화",4,1,"롯데","승","패","정규시즌"
"2015-04-11 17:00","마산","SK",2,4,"NC","패","승","정규시즌"
"2015-04-12 14:00","잠실","두산",2,3,"LG","패","승","정규시즌"
"2015-04-12 14:00","목동","KT",5,3,"넥센","승","패","정규시즌"
"2015-04-12 14:00","대구","기아",9,7,"삼성","승","패","정규시즌"
"2015-04-12 14:00","마산","SK",11,8,"NC","승","패","정규시즌"
"2015-04-12 17:00","사직","한화",3,15,"롯데","패","승","정규시즌"
"2015-04-14 18:30","대전","삼성",3,5,"한화","패","승","정규시즌"
"2015-04-14 18:30","사직","NC",4,5,"롯데","패","승","정규시즌"
"2015-04-14 18:30","수원","두산",18,2,"KT","승","패","정규시즌"
"2015-04-15 18:30","잠실","기아",9,4,"LG","승","패","정규시즌"
"2015-04-15 18:30","문학","넥센",6,4,"SK","승","패","정규시즌"
"2015-04-15 18:30","대전","삼성",8,3,"한화","승","패","정규시즌"
"2015-04-15 18:30","사직","NC",0,6,"롯데","패","승","정규시즌"
"2015-04-15 18:30","수원","두산",7,6,"KT","승","패","정규시즌"
"2015-04-16 18:30","잠실","기아",5,10,"LG","패","승","정규시즌"
"2015-04-16 18:30","문학","넥센",0,10,"SK","패","승","정규시즌"
"2015-04-16 18:30","사직","NC",8,3,"롯데","승","패","정규시즌"
"2015-04-17 18:30","잠실","롯데",1,12,"두산","패","승","정규시즌"
"2015-04-17 18:30","문학","LG",6,1,"SK","승","패","정규시즌"
"2015-04-17 18:30","대전","NC",6,10,"한화","패","승","정규시즌"
"2015-04-17 18:30","대구","KT",1,6,"삼성","패","승","정규시즌"
"2015-04-17 18:30","광주","넥센",4,3,"기아","승","패","정규시즌"
"2015-04-18 17:00","잠실","롯데",5,7,"두산","패","승","정규시즌"
"2015-04-18 17:00","문학","LG",4,8,"SK","패","승","정규시즌"
"2015-04-18 17:00","대전","NC",6,8,"한화","패","승","정규시즌"
"2015-04-18 17:00","대구","KT",1,3,"삼성","패","승","정규시즌"
"2015-04-18 17:00","광주","넥센",5,1,"기아","승","패","정규시즌"
"2015-04-19 14:00","광주","넥센",15,4,"기아","승","패","정규시즌"
"2015-04-21 18:30","잠실","한화",0,10,"LG","패","승","정규시즌"
"2015-04-21 18:30","목동","두산",0,12,"넥센","패","승","정규시즌"
"2015-04-21 18:30","광주","롯데",2,3,"기아","패","승","정규시즌"
"2015-04-21 18:30","마산","삼성",5,0,"NC","승","패","정규시즌"
"2015-04-21 18:30","수원","SK",9,3,"KT","승","패","정규시즌"
"2015-04-22 18:30","잠실","한화",5,2,"LG","승","패","정규시즌"
"2015-04-22 18:30","목동","두산",12,9,"넥센","승","패","정규시즌"
"2015-04-22 18:30","광주","롯데",7,6,"기아","승","패","정규시즌"
"2015-04-22 18:30","마산","삼성",6,2,"NC","승","패","정규시즌"
"2015-04-22 18:30","수원","SK",0,2,"KT","패","승","정규시즌"
"2015-04-23 18:30","잠실","한화",2,5,"LG","패","승","정규시즌"
"2015-04-23 18:30","목동","두산",7,5,"넥센","승","패","정규시즌"
"2015-04-23 18:30","광주","롯데",6,7,"기아","패","승","정규시즌"
"2015-04-23 18:30","마산","삼성",14,4,"NC","승","패","정규시즌"
"2015-04-23 18:30","수원","SK",3,2,"KT","승","패","정규시즌"
"2015-04-24 18:30","잠실","기아",3,7,"두산","패","승","정규시즌"
"2015-04-24 18:30","대전","SK",0,2,"한화","패","승","정규시즌"
"2015-04-24 18:30","사직","삼성",3,5,"롯데","패","승","정규시즌"
"2015-04-24 18:30","마산","LG",3,11,"NC","패","승","정규시즌"
"2015-04-24 18:30","수원","넥센",9,2,"KT","승","패","정규시즌"
"2015-04-25 17:00","잠실","기아",5,4,"두산","승","패","정규시즌"
"2015-04-25 17:00","대전","SK",6,7,"한화","패","승","정규시즌"
"2015-04-25 17:00","사직","삼성",9,12,"롯데","패","승","정규시즌"
"2015-04-25 17:00","마산","LG",6,2,"NC","승","패","정규시즌"
"2015-04-25 17:00","수원","넥센",3,0,"KT","승","패","정규시즌"
"2015-04-26 14:00","잠실","기아",3,4,"두산","패","승","정규시즌"
"2015-04-26 14:00","대전","SK",4,5,"한화","패","승","정규시즌"
"2015-04-26 14:00","사직","삼성",1,7,"롯데","패","승","정규시즌"
"2015-04-26 14:00","수원","넥센",11,4,"KT","승","패","정규시즌"
"2015-04-26 17:00","마산","LG",7,6,"NC","승","패","정규시즌"
"2015-04-28 18:30","잠실","KT",2,6,"두산","패","승","정규시즌"
"2015-04-28 18:30","목동","롯데",4,8,"넥센","패","승","정규시즌"
"2015-04-28 18:30","문학","NC",8,6,"SK","승","패","정규시즌"
"2015-04-28 18:30","대구","LG",7,4,"삼성","승","패","정규시즌"
"2015-04-29 18:30","대구","LG",2,6,"삼성","패","승","정규시즌"
"2015-04-29 18:30","광주","한화",4,9,"기아","패","승","정규시즌"
"2015-04-30 18:30","잠실","KT",3,4,"두산","패","승","정규시즌"
"2015-04-30 18:30","목동","롯데",4,2,"넥센","승","패","정규시즌"
"2015-04-30 18:30","문학","NC",6,9,"SK","패","승","정규시즌"
"2015-04-30 18:30","대구","LG",5,8,"삼성","패","승","정규시즌"
"2015-04-30 18:30","광주","한화",6,0,"기아","승","패","정규시즌"
"2015-05-01 18:30","잠실","넥센",3,1,"LG","승","패","정규시즌"
"2015-05-01 18:30","대전","롯데",5,7,"한화","패","승","정규시즌"
"2015-05-01 18:30","대구","두산",4,12,"삼성","패","승","정규시즌"
"2015-05-01 18:30","광주","SK",3,1,"기아","승","패","정규시즌"
"2015-05-01 18:30","수원","NC",4,2,"KT","승","패","정규시즌"
"2015-05-02 17:00","잠실","넥센",4,3,"LG","승","패","정규시즌"
"2015-05-02 17:00","대전","롯데",3,5,"한화","패","승","정규시즌"
"2015-05-02 17:00","대구","두산",3,5,"삼성","패","승","정규시즌"
"2015-05-02 17:00","광주","SK",2,5,"기아","패","승","정규시즌"
"2015-05-02 17:00","수원","NC",12,2,"KT","승","패","정규시즌"
"2015-05-03 14:00","잠실","넥센",6,2,"LG","승","패","정규시즌"
"2015-05-03 14:00","대전","롯데",6,3,"한화","승","패","정규시즌"
"2015-05-03 14:00","수원","NC",11,2,"KT","승","패","정규시즌"
"2015-05-05 14:00","잠실","LG",3,10,"두산","패","승","정규시즌"
"2015-05-05 14:00","목동","삼성",4,9,"넥센","패","승","정규시즌"
"2015-05-05 14:00","대전","KT",8,15,"한화","패","승","정규시즌"
"2015-05-05 14:00","사직","SK",11,4,"롯데","승","패","정규시즌"
"2015-05-05 14:00","마산","기아",3,7,"NC","패","승","정규시즌"
"2015-05-06 18:30","잠실","LG",4,5,"두산","패","승","정규시즌"
"2015-05-06 18:30","목동","삼성",5,3,"넥센","승","패","정규시즌"
"2015-05-06 18:30","대전","KT",8,5,"한화","승","패","정규시즌"
"2015-05-06 18:30","사직","SK",5,3,"롯데","승","패","정규시즌"
"2015-05-06 18:30","마산","기아",4,5,"NC","패","승","정규시즌"
"2015-05-07 18:30","잠실","LG",6,4,"두산","승","패","정규시즌"
"2015-05-07 18:30","목동","삼성",13,4,"넥센","승","패","정규시즌"
"2015-05-07 18:30","대전","KT",7,6,"한화","승","패","정규시즌"
"2015-05-07 18:30","사직","SK",3,2,"롯데","승","패","정규시즌"
"2015-05-07 18:30","마산","기아",4,2,"NC","승","패","정규시즌"
"2015-05-08 18:30","잠실","한화",10,6,"두산","승","패","정규시즌"
"2015-05-08 18:30","목동","기아",4,5,"넥센","패","승","정규시즌"
"2015-05-08 18:30","문학","삼성",0,3,"SK","패","승","정규시즌"
"2015-05-08 18:30","마산","롯데",3,4,"NC","패","승","정규시즌"
"2015-05-08 18:30","수원","LG",3,7,"KT","패","승","정규시즌"
"2015-05-09 17:00","잠실","한화",3,4,"두산","패","승","정규시즌"
"2015-05-09 17:00","목동","기아",5,7,"넥센","패","승","정규시즌"
"2015-05-09 17:00","문학","삼성",3,1,"SK","승","패","정규시즌"
"2015-05-09 17:00","마산","롯데",3,6,"NC","패","승","정규시즌"
"2015-05-09 17:00","수원","LG",2,3,"KT","패","승","정규시즌"
"2015-05-10 14:00","잠실","한화",0,6,"두산","패","승","정규시즌"
"2015-05-10 14:00","목동","기아",11,6,"넥센","승","패","정규시즌"
"2015-05-10 14:00","문학","삼성",5,7,"SK","패","승","정규시즌"
"2015-05-10 14:00","마산","롯데",2,6,"NC","패","승","정규시즌"
"2015-05-10 17:00","수원","LG",6,2,"KT","승","패","정규시즌"
"2015-05-12 18:30","대구","한화",5,4,"삼성","승","패","정규시즌"
"2015-05-12 18:30","광주","KT",2,3,"기아","패","승","정규시즌"
"2015-05-12 18:30","사직","넥센",4,5,"롯데","패","승","정규시즌"
"2015-05-13 18:30","잠실","NC",2,6,"LG","패","승","정규시즌"
"2015-05-13 18:30","문학","두산",5,2,"SK","승","패","정규시즌"
"2015-05-13 18:30","대구","한화",0,3,"삼성","패","승","정규시즌"
"2015-05-13 18:30","광주","KT",8,9,"기아","패","승","정규시즌"
"2015-05-13 18:30","사직","넥센",8,9,"롯데","패","승","정규시즌"
"2015-05-14 18:30","잠실","NC",0,0,"LG","무","무","정규시즌"
"2015-05-14 18:30","문학","두산",8,9,"SK","패","승","정규시즌"
"2015-05-14 18:30","대구","한화",9,7,"삼성","승","패","정규시즌"
"2015-05-14 18:30","광주","KT",2,10,"기아","패","승","정규시즌"
"2015-05-14 18:30","사직","넥센",10,5,"롯데","승","패","정규시즌"
"2015-05-15 18:30","잠실","SK",5,2,"LG","승","패","정규시즌"
"2015-05-15 18:30","대전","넥센",6,3,"한화","승","패","정규시즌"
"2015-05-15 18:30","대구","NC",7,5,"삼성","승","패","정규시즌"
"2015-05-15 18:30","수원","롯데",11,10,"KT","승","패","정규시즌"
"2015-05-16 17:00","잠실","SK",7,6,"LG","승","패","정규시즌"
"2015-05-16 17:00","대전","넥센",8,5,"한화","승","패","정규시즌"
"2015-05-16 17:00","대구","NC",8,9,"삼성","패","승","정규시즌"
"2015-05-16 17:00","광주","두산",7,5,"기아","승","패","정규시즌"
"2015-05-16 17:00","수원","롯데",10,1,"KT","승","패","정규시즌"
"2015-05-17 14:00","잠실","SK",4,6,"LG","패","승","정규시즌"
"2015-05-17 14:00","대구","NC",2,0,"삼성","승","패","정규시즌"
"2015-05-17 14:00","광주","두산",3,4,"기아","패","승","정규시즌"
"2015-05-17 14:00","수원","롯데",6,2,"KT","승","패","정규시즌"
"2015-05-17 17:00","대전","넥센",6,7,"한화","패","승","정규시즌"
"2015-05-19 18:30","목동","LG",10,12,"넥센","패","승","정규시즌"
"2015-05-19 18:30","문학","한화",5,7,"SK","패","승","정규시즌"
"2015-05-19 18:30","사직","기아",3,6,"롯데","패","승","정규시즌"
"2015-05-19 18:30","마산","KT",4,2,"NC","승","패","정규시즌"
"2015-05-20 18:30","잠실","삼성",25,6,"두산","승","패","정규시즌"
"2015-05-20 18:30","목동","LG",4,9,"넥센","패","승","정규시즌"
"2015-05-20 18:30","문학","한화",6,7,"SK","패","승","정규시즌"
"2015-05-20 18:30","사직","기아",9,5,"롯데","승","패","정규시즌"
"2015-05-20 18:30","마산","KT",2,4,"NC","패","승","정규시즌"
"2015-05-21 18:30","잠실","삼성",6,1,"두산","승","패","정규시즌"
"2015-05-21 18:30","목동","LG",4,3,"넥센","승","패","정규시즌"
"2015-05-21 18:30","문학","한화",7,1,"SK","승","패","정규시즌"
"2015-05-21 18:30","사직","기아",2,4,"롯데","패","승","정규시즌"
"2015-05-21 18:30","마산","KT",2,5,"NC","패","승","정규시즌"
"2015-05-22 18:30","잠실","SK",3,4,"두산","패","승","정규시즌"
"2015-05-22 18:30","목동","NC",10,0,"넥센","승","패","정규시즌"
"2015-05-22 18:30","광주","삼성",8,1,"기아","승","패","정규시즌"
"2015-05-22 18:30","사직","LG",20,12,"롯데","승","패","정규시즌"
"2015-05-22 18:30","수원","한화",9,5,"KT","승","패","정규시즌"
"2015-05-23 17:00","잠실","SK",0,9,"두산","패","승","정규시즌"
"2015-05-23 17:00","목동","NC",9,5,"넥센","승","패","정규시즌"
"2015-05-23 17:00","광주","삼성",0,1,"기아","패","승","정규시즌"
"2015-05-23 17:00","사직","LG",11,19,"롯데","패","승","정규시즌"
"2015-05-23 17:00","수원","한화",6,1,"KT","승","패","정규시즌"
"2015-05-24 14:00","목동","NC",12,11,"넥센","승","패","정규시즌"
"2015-05-24 14:00","광주","삼성",0,2,"기아","패","승","정규시즌"
"2015-05-24 14:00","사직","LG",3,10,"롯데","패","승","정규시즌"
"2015-05-24 14:00","수원","한화",4,13,"KT","패","승","정규시즌"
"2015-05-24 17:00","잠실","SK",2,7,"두산","패","승","정규시즌"
"2015-05-26 18:30","잠실","KT",2,5,"LG","패","승","정규시즌"
"2015-05-26 18:30","문학","롯데",10,5,"SK","승","패","정규시즌"
"2015-05-26 18:30","대전","기아",10,3,"한화","승","패","정규시즌"
"2015-05-26 18:30","대구","넥센",0,4,"삼성","패","승","정규시즌"
"2015-05-26 18:30","마산","두산",2,13,"NC","패","승","정규시즌"
"2015-05-27 18:30","잠실","KT",1,8,"LG","패","승","정규시즌"
"2015-05-27 18:30","문학","롯데",0,6,"SK","패","승","정규시즌"
"2015-05-27 18:30","대전","기아",4,8,"한화","패","승","정규시즌"
"2015-05-27 18:30","대구","넥센",13,4,"삼성","승","패","정규시즌"
"2015-05-27 18:30","마산","두산",1,7,"NC","패","승","정규시즌"
"2015-05-28 18:30","잠실","KT",4,0,"LG","승","패","정규시즌"
"2015-05-28 18:30","문학","롯데",3,1,"SK","승","패","정규시즌"
"2015-05-28 18:30","대전","기아",0,3,"한화","패","승","정규시즌"
"2015-05-28 18:30","대구","넥센",13,6,"삼성","승","패","정규시즌"
"2015-05-28 18:30","마산","두산",0,5,"NC","패","승","정규시즌"
"2015-05-29 18:30","잠실","삼성",4,1,"LG","승","패","정규시즌"
"2015-05-29 18:30","문학","넥센",9,2,"SK","승","패","정규시즌"
"2015-05-29 18:30","광주","NC",3,13,"기아","패","승","정규시즌"
"2015-05-29 18:30","수원","두산",10,3,"KT","승","패","정규시즌"
"2015-05-29 18:30","울산","한화",1,9,"롯데","패","승","정규시즌"
"2015-05-30 14:00","잠실","삼성",4,1,"LG","승","패","정규시즌"
"2015-05-30 14:00","울산","한화",4,3,"롯데","승","패","정규시즌"
"2015-05-30 17:00","문학","넥센",2,2,"SK","무","무","정규시즌"
"2015-05-30 17:00","광주","NC",11,6,"기아","승","패","정규시즌"
"2015-05-30 17:00","수원","두산",7,4,"KT","승","패","정규시즌"
"2015-05-31 14:00","잠실","삼성",9,3,"LG","승","패","정규시즌"
"2015-05-31 14:00","문학","넥센",3,2,"SK","승","패","정규시즌"
"2015-05-31 14:00","수원","두산",10,6,"KT","승","패","정규시즌"
"2015-05-31 14:00","울산","한화",3,8,"롯데","패","승","정규시즌"
"2015-05-31 17:00","광주","NC",7,6,"기아","승","패","정규시즌"
"2015-06-02 18:30","잠실","기아",9,1,"두산","승","패","정규시즌"
"2015-06-02 18:30","목동","한화",7,8,"넥센","패","승","정규시즌"
"2015-06-02 18:30","마산","LG",18,5,"NC","승","패","정규시즌"
"2015-06-02 18:30","수원","SK",20,6,"KT","승","패","정규시즌"
"2015-06-02 18:30","포항","롯데",7,13,"삼성","패","승","정규시즌"
"2015-06-03 18:30","잠실","기아",1,8,"두산","패","승","정규시즌"
"2015-06-03 18:30","목동","한화",6,2,"넥센","승","패","정규시즌"
"2015-06-03 18:30","마산","LG",8,4,"NC","승","패","정규시즌"
"2015-06-03 18:30","수원","SK",2,4,"KT","패","승","정규시즌"
"2015-06-03 18:30","포항","롯데",1,8,"삼성","패","승","정규시즌"
"2015-06-04 18:30","잠실","기아",6,0,"두산","승","패","정규시즌"
"2015-06-04 18:30","목동","한화",2,15,"넥센","패","승","정규시즌"
"2015-06-04 18:30","마산","LG",4,1,"NC","승","패","정규시즌"
"2015-06-04 18:30","수원","SK",3,7,"KT","패","승","정규시즌"
"2015-06-04 18:30","포항","롯데",2,6,"삼성","패","승","정규시즌"
"2015-06-05 18:30","잠실","SK",2,3,"LG","패","승","정규시즌"
"2015-06-05 18:30","목동","두산",6,14,"넥센","패","승","정규시즌"
"2015-06-05 18:30","대전","KT",5,6,"한화","패","승","정규시즌"
"2015-06-05 18:30","마산","삼성",6,1,"NC","승","패","정규시즌"
"2015-06-06 17:00","잠실","SK",8,5,"LG","승","패","정규시즌"
"2015-06-06 17:00","목동","두산",8,9,"넥센","패","승","정규시즌"
"2015-06-06 17:00","대전","KT",4,6,"한화","패","승","정규시즌"
"2015-06-06 17:00","사직","기아",2,1,"롯데","승","패","정규시즌"
"2015-06-06 17:00","마산","삼성",4,5,"NC","패","승","정규시즌"
"2015-06-07 17:00","잠실","SK",3,0,"LG","승","패","정규시즌"
"2015-06-07 17:00","목동","두산",9,4,"넥센","승","패","정규시즌"
"2015-06-07 17:00","대전","KT",4,3,"한화","승","패","정규시즌"
"2015-06-07 17:00","사직","기아",2,4,"롯데","패","승","정규시즌"
"2015-06-07 17:00","마산","삼성",1,14,"NC","패","승","정규시즌"
"2015-06-09 18:30","잠실","두산",5,2,"LG","승","패","정규시즌"
"2015-06-09 18:30","문학","NC",10,2,"SK","승","패","정규시즌"
"2015-06-09 18:30","대구","한화",6,2,"삼성","승","패","정규시즌"
"2015-06-09 18:30","광주","넥센",4,7,"기아","패","승","정규시즌"
"2015-06-09 18:30","사직","KT",7,2,"롯데","승","패","정규시즌"
"2015-06-10 18:30","잠실","두산",1,5,"LG","패","승","정규시즌"
"2015-06-10 18:30","문학","NC",7,2,"SK","승","패","정규시즌"
"2015-06-10 18:30","대구","한화",7,2,"삼성","승","패","정규시즌"
"2015-06-10 18:30","광주","넥센",4,3,"기아","승","패","정규시즌"
"2015-06-10 18:30","사직","KT",10,7,"롯데","승","패","정규시즌"
"2015-06-11 18:30","잠실","두산",6,0,"LG","승","패","정규시즌"
"2015-06-11 18:30","대구","한화",5,2,"삼성","승","패","정규시즌"
"2015-06-11 18:30","광주","넥센",3,5,"기아","패","승","정규시즌"
"2015-06-11 18:30","사직","KT",16,6,"롯데","승","패","정규시즌"
"2015-06-12 18:30","잠실","NC",8,5,"두산","승","패","정규시즌"
"2015-06-12 18:30","문학","롯데",2,8,"SK","패","승","정규시즌"
"2015-06-12 18:30","대전","LG",10,7,"한화","승","패","정규시즌"
"2015-06-12 18:30","광주","삼성",10,2,"기아","승","패","정규시즌"
"2015-06-12 18:30","수원","넥센",5,6,"KT","패","승","정규시즌"
"2015-06-13 17:00","잠실","NC",2,4,"두산","패","승","정규시즌"
"2015-06-13 17:00","문학","롯데",4,5,"SK","패","승","정규시즌"
"2015-06-13 17:00","대전","LG",1,8,"한화","패","승","정규시즌"
"2015-06-13 17:00","광주","삼성",4,7,"기아","패","승","정규시즌"
"2015-06-13 17:00","수원","넥센",10,1,"KT","승","패","정규시즌"
"2015-06-14 17:00","잠실","NC",2,6,"두산","패","승","정규시즌"
"2015-06-14 17:00","문학","롯데",1,0,"SK","승","패","정규시즌"
"2015-06-14 17:00","대전","LG",3,8,"한화","패","승","정규시즌"
