"날짜","시간","경기","구장","비고","경기날짜및시간","원정팀","원정팀_점수","홈팀_점수","홈팀","비고.1","비고.2","홈팀_결과","원정팀_결과"
"03.18(수)","13:00","NC 5vs5 두산","잠실","-","2015-03-18 13:00","NC",5,5,"두산","","시범경기","무","무"
"","13:00","넥센 vs 한화","대전","우천취소","2015-03-18 13:00","넥센",NA,NA,"한화","경기 없는 날","시범경기",NA,NA
"","13:00","SK vs KIA","광주","우천취소","2015-03-18 13:00","SK",NA,NA,"KIA","경기 없는 날","시범경기",NA,NA
"","13:00","LG vs kt","수원","우천취소","2015-03-18 13:00","LG",NA,NA,"kt","경기 없는 날","시범경기",NA,NA
"","13:00","삼성 vs 롯데","울산","우천취소","2015-03-18 13:00","삼성",NA,NA,"롯데","경기 없는 날","시범경기",NA,NA
"03.19(목)","13:00","KIA 3vs4 두산","잠실","-","2015-03-19 13:00","KIA",3,4,"두산","","시범경기","승","패"
"","13:00","LG 10vs2 넥센","목동","-","2015-03-19 13:00","LG",10,2,"넥센","","시범경기","패","승"
"","13:00","롯데 12vs0 한화","대전","-","2015-03-19 13:00","롯데",12,0,"한화","","시범경기","패","승"
"","13:00","삼성 6vs5 NC","마산","-","2015-03-19 13:00","삼성",6,5,"NC","","시범경기","패","승"
"","13:00","SK 2vs3 kt","수원","-","2015-03-19 13:00","SK",2,3,"kt","","시범경기","승","패"
"03.20(금)","13:00","KIA 2vs2 두산","잠실","-","2015-03-20 13:00","KIA",2,2,"두산","","시범경기","무","무"
"","13:00","LG 2vs4 넥센","목동","-","2015-03-20 13:00","LG",2,4,"넥센","","시범경기","승","패"
"","13:00","SK 8vs4 kt","문학","-","2015-03-20 13:00","SK",8,4,"kt","","시범경기","패","승"
"","13:00","롯데 13vs2 한화","대전","-","2015-03-20 13:00","롯데",13,2,"한화","","시범경기","패","승"
"","13:00","삼성 2vs3 NC","마산","-","2015-03-20 13:00","삼성",2,3,"NC","","시범경기","승","패"
"03.21(토)","13:00","두산 5vs4 LG","잠실","-","2015-03-21 13:00","두산",5,4,"LG","","시범경기","패","승"
"","13:00","넥센 1vs1 SK","문학","-","2015-03-21 13:00","넥센",1,1,"SK","","시범경기","무","무"
"","13:00","한화 3vs9 삼성","대구","-","2015-03-21 13:00","한화",3,9,"삼성","","시범경기","승","패"
"","13:00","NC 4vs13 롯데","사직","-","2015-03-21 13:00","NC",4,13,"롯데","","시범경기","승","패"
"","13:00","KIA 4vs3 kt","수원","-","2015-03-21 13:00","KIA",4,3,"kt","","시범경기","패","승"
"03.22(일)","13:00","두산 7vs10 LG","잠실","-","2015-03-22 13:00","두산",7,10,"LG","","시범경기","승","패"
"","13:00","넥센 1vs1 SK","문학","-","2015-03-22 13:00","넥센",1,1,"SK","","시범경기","무","무"
"","13:00","한화 2vs1 삼성","대구","-","2015-03-22 13:00","한화",2,1,"삼성","","시범경기","패","승"
"","13:00","NC 7vs2 롯데","사직","-","2015-03-22 13:00","NC",7,2,"롯데","","시범경기","패","승"
"","13:00","KIA 8vs2 kt","수원","-","2015-03-22 13:00","KIA",8,2,"kt","","시범경기","패","승"
"03.28(토)","14:00","NC 4vs9 두산","잠실","-","2015-03-28 14:00","NC",4,9,"두산","","정규시즌","승","패"
"","14:00","한화 4vs5 넥센","목동","-","2015-03-28 14:00","한화",4,5,"넥센","","정규시즌","승","패"
"","14:00","SK 1vs6 삼성","대구","-","2015-03-28 14:00","SK",1,6,"삼성","","정규시즌","승","패"
"","14:00","LG 1vs3 KIA","광주","-","2015-03-28 14:00","LG",1,3,"KIA","","정규시즌","승","패"
"","14:00","kt 9vs12 롯데","사직","-","2015-03-28 14:00","kt",9,12,"롯데","","정규시즌","승","패"
"03.29(일)","14:00","NC 1vs4 두산","잠실","-","2015-03-29 14:00","NC",1,4,"두산","","정규시즌","승","패"
"","14:00","한화 5vs3 넥센","목동","-","2015-03-29 14:00","한화",5,3,"넥센","","정규시즌","패","승"
"","14:00","SK 7vs3 삼성","대구","-","2015-03-29 14:00","SK",7,3,"삼성","","정규시즌","패","승"
"","14:00","LG 6vs7 KIA","광주","-","2015-03-29 14:00","LG",6,7,"KIA","","정규시즌","승","패"
"","14:00","kt 4vs5 롯데","사직","-","2015-03-29 14:00","kt",4,5,"롯데","","정규시즌","승","패"
"03.31(화)","18:30","롯데 7vs1 LG","잠실","-","2015-03-31 18:30","롯데",7,1,"LG","","정규시즌","패","승"
"","18:30","KIA vs SK","문학","우천취소","2015-03-31 18:30","KIA",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 vs 한화","대전","우천취소","2015-03-31 18:30","두산",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","넥센 vs NC","마산","우천취소","2015-03-31 18:30","넥센",NA,NA,"NC","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 8vs6 kt","수원","-","2015-03-31 18:30","삼성",8,6,"kt","","정규시즌","패","승"
"04.01(수)","18:30","롯데 2vs3 LG","잠실","-","2015-04-01 18:30","롯데",2,3,"LG","","정규시즌","승","패"
"","18:30","KIA 3vs0 SK","문학","-","2015-04-01 18:30","KIA",3,0,"SK","","정규시즌","패","승"
"","18:30","두산 6vs3 한화","대전","-","2015-04-01 18:30","두산",6,3,"한화","","정규시즌","패","승"
"","18:30","넥센 3vs10 NC","마산","-","2015-04-01 18:30","넥센",3,10,"NC","","정규시즌","승","패"
"","18:30","삼성 5vs1 kt","수원","-","2015-04-01 18:30","삼성",5,1,"kt","","정규시즌","패","승"
"04.02(목)","18:30","롯데 vs LG","잠실","우천취소","2015-04-02 18:30","롯데",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","KIA vs SK","문학","우천취소","2015-04-02 18:30","KIA",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","두산 2vs4 한화","대전","-","2015-04-02 18:30","두산",2,4,"한화","","정규시즌","승","패"
"","18:30","넥센 vs NC","마산","우천취소","2015-04-02 18:30","넥센",NA,NA,"NC","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 vs kt","수원","우천취소","2015-04-02 18:30","삼성",NA,NA,"kt","경기 없는 날","정규시즌",NA,NA
"04.03(금)","18:30","삼성 7vs3 LG","잠실","-","2015-04-03 18:30","삼성",7,3,"LG","","정규시즌","패","승"
"","18:30","SK 3vs14 넥센","목동","-","2015-04-03 18:30","SK",3,14,"넥센","","정규시즌","승","패"
"","18:30","두산 0vs5 롯데","사직","-","2015-04-03 18:30","두산",0,5,"롯데","","정규시즌","승","패"
"","18:30","한화 6vs11 NC","마산","-","2015-04-03 18:30","한화",6,11,"NC","","정규시즌","승","패"
"","18:30","KIA 5vs0 kt","수원","-","2015-04-03 18:30","KIA",5,0,"kt","","정규시즌","패","승"
"04.04(토)","17:00","삼성 2vs3 LG","잠실","-","2015-04-04 17:00","삼성",2,3,"LG","","정규시즌","승","패"
"","17:00","SK 10vs4 넥센","목동","-","2015-04-04 17:00","SK",10,4,"넥센","","정규시즌","패","승"
"","17:00","두산 vs 롯데","사직","우천취소","2015-04-04 17:00","두산",NA,NA,"롯데","경기 없는 날","정규시즌",NA,NA
"","17:00","한화 vs NC","마산","우천취소","2015-04-04 17:00","한화",NA,NA,"NC","경기 없는 날","정규시즌",NA,NA
"","17:00","KIA 10vs2 kt","수원","-","2015-04-04 17:00","KIA",10,2,"kt","","정규시즌","패","승"
"04.05(일)","14:00","삼성 5vs6 LG","잠실","-","2015-04-05 14:00","삼성",5,6,"LG","","정규시즌","승","패"
"","14:00","두산 4vs16 롯데","사직","-","2015-04-05 14:00","두산",4,16,"롯데","","정규시즌","승","패"
"","14:00","한화 2vs9 NC","마산","-","2015-04-05 14:00","한화",2,9,"NC","","정규시즌","승","패"
"","14:00","KIA 4vs1 kt","수원","-","2015-04-05 14:00","KIA",4,1,"kt","","정규시즌","패","승"
"","17:00","SK 13vs7 넥센","목동","-","2015-04-05 17:00","SK",13,7,"넥센","","정규시즌","패","승"
"04.07(화)","18:30","넥센 17vs4 두산","잠실","-","2015-04-07 18:30","넥센",17,4,"두산","","정규시즌","패","승"
"","18:30","kt 2vs3 SK","문학","-","2015-04-07 18:30","kt",2,3,"SK","","정규시즌","승","패"
"","18:30","LG 3vs4 한화","대전","-","2015-04-07 18:30","LG",3,4,"한화","","정규시즌","승","패"
"","18:30","롯데 1vs3 삼성","대구","-","2015-04-07 18:30","롯데",1,3,"삼성","","정규시즌","승","패"
"","18:30","NC 5vs3 KIA","광주","-","2015-04-07 18:30","NC",5,3,"KIA","","정규시즌","패","승"
"04.08(수)","18:30","넥센 4vs9 두산","잠실","-","2015-04-08 18:30","넥센",4,9,"두산","","정규시즌","승","패"
"","18:30","kt 1vs2 SK","문학","-","2015-04-08 18:30","kt",1,2,"SK","","정규시즌","승","패"
"","18:30","LG 3vs2 한화","대전","-","2015-04-08 18:30","LG",3,2,"한화","","정규시즌","패","승"
"","18:30","롯데 2vs4 삼성","대구","-","2015-04-08 18:30","롯데",2,4,"삼성","","정규시즌","승","패"
"","18:30","NC 13vs5 KIA","광주","-","2015-04-08 18:30","NC",13,5,"KIA","","정규시즌","패","승"
"04.09(목)","18:30","넥센 0vs1 두산","잠실","-","2015-04-09 18:30","넥센",0,1,"두산","","정규시즌","승","패"
"","18:30","kt 2vs13 SK","문학","-","2015-04-09 18:30","kt",2,13,"SK","","정규시즌","승","패"
"","18:30","LG 4vs5 한화","대전","-","2015-04-09 18:30","LG",4,5,"한화","","정규시즌","승","패"
"","18:30","롯데 4vs5 삼성","대구","-","2015-04-09 18:30","롯데",4,5,"삼성","","정규시즌","승","패"
"","18:30","NC 4vs2 KIA","광주","-","2015-04-09 18:30","NC",4,2,"KIA","","정규시즌","패","승"
"04.10(금)","18:30","두산 2vs5 LG","잠실","-","2015-04-10 18:30","두산",2,5,"LG","","정규시즌","승","패"
"","18:30","kt 0vs6 넥센","목동","-","2015-04-10 18:30","kt",0,6,"넥센","","정규시즌","승","패"
"","18:30","KIA 3vs4 삼성","대구","-","2015-04-10 18:30","KIA",3,4,"삼성","","정규시즌","승","패"
"","18:30","한화 9vs10 롯데","사직","-","2015-04-10 18:30","한화",9,10,"롯데","","정규시즌","승","패"
"","18:30","SK 3vs2 NC","마산","-","2015-04-10 18:30","SK",3,2,"NC","","정규시즌","패","승"
"04.11(토)","17:00","두산 9vs6 LG","잠실","-","2015-04-11 17:00","두산",9,6,"LG","","정규시즌","패","승"
"","17:00","kt 6vs4 넥센","목동","-","2015-04-11 17:00","kt",6,4,"넥센","","정규시즌","패","승"
"","17:00","KIA 2vs5 삼성","대구","-","2015-04-11 17:00","KIA",2,5,"삼성","","정규시즌","승","패"
"","17:00","한화 4vs1 롯데","사직","-","2015-04-11 17:00","한화",4,1,"롯데","","정규시즌","패","승"
"","17:00","SK 2vs4 NC","마산","-","2015-04-11 17:00","SK",2,4,"NC","","정규시즌","승","패"
"04.12(일)","14:00","두산 2vs3 LG","잠실","-","2015-04-12 14:00","두산",2,3,"LG","","정규시즌","승","패"
"","14:00","kt 5vs3 넥센","목동","-","2015-04-12 14:00","kt",5,3,"넥센","","정규시즌","패","승"
"","14:00","KIA 9vs7 삼성","대구","-","2015-04-12 14:00","KIA",9,7,"삼성","","정규시즌","패","승"
"","14:00","SK 11vs8 NC","마산","-","2015-04-12 14:00","SK",11,8,"NC","","정규시즌","패","승"
"","17:00","한화 3vs15 롯데","사직","-","2015-04-12 17:00","한화",3,15,"롯데","","정규시즌","승","패"
"04.14(화)","18:30","KIA vs LG","잠실","우천취소","2015-04-14 18:30","KIA",NA,NA,"LG","경기 없는 날","정규시즌",NA,NA
"","18:30","넥센 vs SK","문학","우천취소","2015-04-14 18:30","넥센",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","삼성 3vs5 한화","대전","-","2015-04-14 18:30","삼성",3,5,"한화","","정규시즌","승","패"
"","18:30","NC 4vs5 롯데","사직","-","2015-04-14 18:30","NC",4,5,"롯데","","정규시즌","승","패"
"","18:30","두산 18vs2 kt","수원","-","2015-04-14 18:30","두산",18,2,"kt","","정규시즌","패","승"
"04.15(수)","18:30","KIA 9vs4 LG","잠실","-","2015-04-15 18:30","KIA",9,4,"LG","","정규시즌","패","승"
"","18:30","넥센 6vs4 SK","문학","-","2015-04-15 18:30","넥센",6,4,"SK","","정규시즌","패","승"
"","18:30","삼성 8vs3 한화","대전","-","2015-04-15 18:30","삼성",8,3,"한화","","정규시즌","패","승"
"","18:30","NC 0vs6 롯데","사직","-","2015-04-15 18:30","NC",0,6,"롯데","","정규시즌","승","패"
"","18:30","두산 7vs6 kt","수원","-","2015-04-15 18:30","두산",7,6,"kt","","정규시즌","패","승"
"04.16(목)","18:30","KIA 5vs10 LG","잠실","-","2015-04-16 18:30","KIA",5,10,"LG","","정규시즌","승","패"
"","18:30","넥센 0vs10 SK","문학","-","2015-04-16 18:30","넥센",0,10,"SK","","정규시즌","승","패"
"","18:30","삼성 vs 한화","대전","우천취소","2015-04-16 18:30","삼성",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","18:30","NC 8vs3 롯데","사직","-","2015-04-16 18:30","NC",8,3,"롯데","","정규시즌","패","승"
"","18:30","두산 vs kt","수원","우천취소","2015-04-16 18:30","두산",NA,NA,"kt","경기 없는 날","정규시즌",NA,NA
"04.17(금)","18:30","롯데 1vs12 두산","잠실","-","2015-04-17 18:30","롯데",1,12,"두산","","정규시즌","승","패"
"","18:30","LG 6vs1 SK","문학","-","2015-04-17 18:30","LG",6,1,"SK","","정규시즌","패","승"
"","18:30","NC 6vs10 한화","대전","-","2015-04-17 18:30","NC",6,10,"한화","","정규시즌","승","패"
"","18:30","kt 1vs6 삼성","대구","-","2015-04-17 18:30","kt",1,6,"삼성","","정규시즌","승","패"
"","18:30","넥센 4vs3 KIA","광주","-","2015-04-17 18:30","넥센",4,3,"KIA","","정규시즌","패","승"
"04.18(토)","17:00","롯데 5vs7 두산","잠실","-","2015-04-18 17:00","롯데",5,7,"두산","","정규시즌","승","패"
"","17:00","LG 4vs8 SK","문학","-","2015-04-18 17:00","LG",4,8,"SK","","정규시즌","승","패"
"","17:00","NC 6vs8 한화","대전","-","2015-04-18 17:00","NC",6,8,"한화","","정규시즌","승","패"
"","17:00","kt 1vs3 삼성","대구","-","2015-04-18 17:00","kt",1,3,"삼성","","정규시즌","승","패"
"","17:00","넥센 5vs1 KIA","광주","-","2015-04-18 17:00","넥센",5,1,"KIA","","정규시즌","패","승"
"04.19(일)","14:00","LG vs SK","문학","우천취소","2015-04-19 14:00","LG",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","14:00","NC vs 한화","대전","우천취소","2015-04-19 14:00","NC",NA,NA,"한화","경기 없는 날","정규시즌",NA,NA
"","14:00","넥센 15vs4 KIA","광주","-","2015-04-19 14:00","넥센",15,4,"KIA","","정규시즌","패","승"
"","17:00","롯데 vs 두산","잠실","우천취소","2015-04-19 17:00","롯데",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","17:00","kt vs 삼성","대구","우천취소","2015-04-19 17:00","kt",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
"04.21(화)","18:30","한화 0vs10 LG","잠실","-","2015-04-21 18:30","한화",0,10,"LG","","정규시즌","승","패"
"","18:30","두산 0vs12 넥센","목동","-","2015-04-21 18:30","두산",0,12,"넥센","","정규시즌","승","패"
"","18:30","롯데 2vs3 KIA","광주","-","2015-04-21 18:30","롯데",2,3,"KIA","","정규시즌","승","패"
"","18:30","삼성 5vs0 NC","마산","-","2015-04-21 18:30","삼성",5,0,"NC","","정규시즌","패","승"
"","18:30","SK 9vs3 kt","수원","-","2015-04-21 18:30","SK",9,3,"kt","","정규시즌","패","승"
"04.22(수)","18:30","한화 5vs2 LG","잠실","-","2015-04-22 18:30","한화",5,2,"LG","","정규시즌","패","승"
"","18:30","두산 12vs9 넥센","목동","-","2015-04-22 18:30","두산",12,9,"넥센","","정규시즌","패","승"
"","18:30","롯데 7vs6 KIA","광주","-","2015-04-22 18:30","롯데",7,6,"KIA","","정규시즌","패","승"
"","18:30","삼성 6vs2 NC","마산","-","2015-04-22 18:30","삼성",6,2,"NC","","정규시즌","패","승"
"","18:30","SK 0vs2 kt","수원","-","2015-04-22 18:30","SK",0,2,"kt","","정규시즌","승","패"
"04.23(목)","18:30","한화 2vs5 LG","잠실","-","2015-04-23 18:30","한화",2,5,"LG","","정규시즌","승","패"
"","18:30","두산 7vs5 넥센","목동","-","2015-04-23 18:30","두산",7,5,"넥센","","정규시즌","패","승"
"","18:30","롯데 6vs7 KIA","광주","-","2015-04-23 18:30","롯데",6,7,"KIA","","정규시즌","승","패"
"","18:30","삼성 14vs4 NC","마산","-","2015-04-23 18:30","삼성",14,4,"NC","","정규시즌","패","승"
"","18:30","SK 3vs2 kt","수원","-","2015-04-23 18:30","SK",3,2,"kt","","정규시즌","패","승"
"04.24(금)","18:30","KIA 3vs7 두산","잠실","-","2015-04-24 18:30","KIA",3,7,"두산","","정규시즌","승","패"
"","18:30","SK 0vs2 한화","대전","-","2015-04-24 18:30","SK",0,2,"한화","","정규시즌","승","패"
"","18:30","삼성 3vs5 롯데","사직","-","2015-04-24 18:30","삼성",3,5,"롯데","","정규시즌","승","패"
"","18:30","LG 3vs11 NC","마산","-","2015-04-24 18:30","LG",3,11,"NC","","정규시즌","승","패"
"","18:30","넥센 9vs2 kt","수원","-","2015-04-24 18:30","넥센",9,2,"kt","","정규시즌","패","승"
"04.25(토)","17:00","KIA 5vs4 두산","잠실","-","2015-04-25 17:00","KIA",5,4,"두산","","정규시즌","패","승"
"","17:00","SK 6vs7 한화","대전","-","2015-04-25 17:00","SK",6,7,"한화","","정규시즌","승","패"
"","17:00","삼성 9vs12 롯데","사직","-","2015-04-25 17:00","삼성",9,12,"롯데","","정규시즌","승","패"
"","17:00","LG 6vs2 NC","마산","-","2015-04-25 17:00","LG",6,2,"NC","","정규시즌","패","승"
"","17:00","넥센 3vs0 kt","수원","-","2015-04-25 17:00","넥센",3,0,"kt","","정규시즌","패","승"
"04.26(일)","14:00","KIA 3vs4 두산","잠실","-","2015-04-26 14:00","KIA",3,4,"두산","","정규시즌","승","패"
"","14:00","SK 4vs5 한화","대전","-","2015-04-26 14:00","SK",4,5,"한화","","정규시즌","승","패"
"","14:00","삼성 1vs7 롯데","사직","-","2015-04-26 14:00","삼성",1,7,"롯데","","정규시즌","승","패"
"","14:00","넥센 11vs4 kt","수원","-","2015-04-26 14:00","넥센",11,4,"kt","","정규시즌","패","승"
"","17:00","LG 7vs6 NC","마산","-","2015-04-26 17:00","LG",7,6,"NC","","정규시즌","패","승"
"04.28(화)","18:30","kt 2vs6 두산","잠실","-","2015-04-28 18:30","kt",2,6,"두산","","정규시즌","승","패"
"","18:30","롯데 4vs8 넥센","목동","-","2015-04-28 18:30","롯데",4,8,"넥센","","정규시즌","승","패"
"","18:30","NC 8vs6 SK","문학","-","2015-04-28 18:30","NC",8,6,"SK","","정규시즌","패","승"
"","18:30","LG 7vs4 삼성","대구","-","2015-04-28 18:30","LG",7,4,"삼성","","정규시즌","패","승"
"","18:30","한화 vs KIA","광주","우천취소","2015-04-28 18:30","한화",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"04.29(수)","18:30","kt vs 두산","잠실","우천취소","2015-04-29 18:30","kt",NA,NA,"두산","경기 없는 날","정규시즌",NA,NA
"","18:30","롯데 vs 넥센","목동","우천취소","2015-04-29 18:30","롯데",NA,NA,"넥센","경기 없는 날","정규시즌",NA,NA
"","18:30","NC vs SK","문학","우천취소","2015-04-29 18:30","NC",NA,NA,"SK","경기 없는 날","정규시즌",NA,NA
"","18:30","LG 2vs6 삼성","대구","-","2015-04-29 18:30","LG",2,6,"삼성","","정규시즌","승","패"
"","18:30","한화 4vs9 KIA","광주","-","2015-04-29 18:30","한화",4,9,"KIA","","정규시즌","승","패"
"04.30(목)","18:30","kt 3vs4 두산","잠실","-","2015-04-30 18:30","kt",3,4,"두산","","정규시즌","승","패"
"","18:30","롯데 4vs2 넥센","목동","-","2015-04-30 18:30","롯데",4,2,"넥센","","정규시즌","패","승"
"","18:30","NC 6vs9 SK","문학","-","2015-04-30 18:30","NC",6,9,"SK","","정규시즌","승","패"
"","18:30","LG 5vs8 삼성","대구","-","2015-04-30 18:30","LG",5,8,"삼성","","정규시즌","승","패"
"","18:30","한화 6vs0 KIA","광주","-","2015-04-30 18:30","한화",6,0,"KIA","","정규시즌","패","승"
"05.01(금)","18:30","넥센 3vs1 LG","잠실","-","2015-05-01 18:30","넥센",3,1,"LG","","정규시즌","패","승"
"","18:30","롯데 5vs7 한화","대전","-","2015-05-01 18:30","롯데",5,7,"한화","","정규시즌","승","패"
"","18:30","두산 4vs12 삼성","대구","-","2015-05-01 18:30","두산",4,12,"삼성","","정규시즌","승","패"
"","18:30","SK 3vs1 KIA","광주","-","2015-05-01 18:30","SK",3,1,"KIA","","정규시즌","패","승"
"","18:30","NC 4vs2 kt","수원","-","2015-05-01 18:30","NC",4,2,"kt","","정규시즌","패","승"
"05.02(토)","17:00","넥센 4vs3 LG","잠실","-","2015-05-02 17:00","넥센",4,3,"LG","","정규시즌","패","승"
"","17:00","롯데 3vs5 한화","대전","-","2015-05-02 17:00","롯데",3,5,"한화","","정규시즌","승","패"
"","17:00","두산 3vs5 삼성","대구","-","2015-05-02 17:00","두산",3,5,"삼성","","정규시즌","승","패"
"","17:00","SK 2vs5 KIA","광주","-","2015-05-02 17:00","SK",2,5,"KIA","","정규시즌","승","패"
"","17:00","NC 12vs2 kt","수원","-","2015-05-02 17:00","NC",12,2,"kt","","정규시즌","패","승"
"05.03(일)","14:00","넥센 6vs2 LG","잠실","-","2015-05-03 14:00","넥센",6,2,"LG","","정규시즌","패","승"
"","14:00","롯데 6vs3 한화","대전","-","2015-05-03 14:00","롯데",6,3,"한화","","정규시즌","패","승"
"","14:00","SK vs KIA","광주","우천취소","2015-05-03 14:00","SK",NA,NA,"KIA","경기 없는 날","정규시즌",NA,NA
"","14:00","NC 11vs2 kt","수원","-","2015-05-03 14:00","NC",11,2,"kt","","정규시즌","패","승"
"","17:00","두산 vs 삼성","대구","우천취소","2015-05-03 17:00","두산",NA,NA,"삼성","경기 없는 날","정규시즌",NA,NA
